name,csv_id,compound_id,protein_a_name,protein_b_name,total_aa,n_protein_a_chains,n_protein_b_chains,total_chains,mg_asym_id,moa_type,af3_ranking_score,af3_mg_chain_iptm
mgtbind_2560,2560,2491,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.54822289,0.29
mgtbind_2561,2561,2492,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.571754461,0.52
mgtbind_2562,2562,2493,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.532934336,0.44
mgtbind_2563,2563,2494,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.530465068,0.48
mgtbind_2564,2564,2495,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.530310546,0.25
mgtbind_2565,2565,2496,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.532977973,0.39
mgtbind_2566,2566,2497,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.537683752,0.42
mgtbind_2567,2567,2498,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.549044475,0.41
mgtbind_2568,2568,2499,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.537451755,0.4
mgtbind_2569,2569,2500,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.52973658,0.4
mgtbind_2570,2570,2501,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.537921727,0.49
mgtbind_2571,2571,2502,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.548734103,0.37
mgtbind_2572,2572,2503,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.541104635,0.26
mgtbind_2573,2573,2504,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.535877722,0.28
mgtbind_2574,2574,2505,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.53163557,0.48
mgtbind_2575,2575,2507,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.535599395,0.25
mgtbind_2576,2576,2508,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.546832006,0.35
mgtbind_2577,2577,2510,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.544666304,0.46
mgtbind_2578,2578,2511,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.532514394,0.44
mgtbind_2579,2579,2512,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.542651477,0.51
mgtbind_2580,2580,2513,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.534634701,0.35
mgtbind_2581,2581,2514,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.537699792,0.36
mgtbind_2582,2582,2515,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.536381885,0.28
mgtbind_2583,2583,2516,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.55408675,0.3
mgtbind_2584,2584,2517,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.534059006,0.33
mgtbind_2585,2585,2518,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.540145476,0.24
mgtbind_2586,2586,2519,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.539117673,0.25
mgtbind_2587,2587,2520,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.536436899,0.28
mgtbind_2588,2588,2521,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.538752557,0.26
mgtbind_2589,2589,2522,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.53414321,0.26
mgtbind_2590,2590,2523,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.552985175,0.25
mgtbind_2591,2591,2524,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.563380326,0.49
mgtbind_2592,2592,2525,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.544234109,0.28
mgtbind_2593,2593,2526,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.544414432,0.24
mgtbind_2594,2594,2527,KRAS_BRAF,CYPA,1120,2,1,4,3,heterodimerization-nondegradative,0.536054503,0.27
mgtbind_5444,5444,4713,TRIM25,PKMYT1,1129,1,1,3,2,heterodimerization-degradative,0.405569606,0.45
mgtbind_890,890,709,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.874606698,0.97
mgtbind_971,971,850,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.857523627,0.97
mgtbind_2711,2711,2644,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.870116805,0.97
mgtbind_2712,2712,2645,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.871573646,0.97
mgtbind_2713,2713,2646,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.872994219,0.97
mgtbind_2714,2714,2647,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.872617314,0.97
mgtbind_2715,2715,2648,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.870735674,0.97
mgtbind_2716,2716,2649,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.857357471,0.97
mgtbind_2717,2717,2650,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.86544655,0.97
mgtbind_2718,2718,2651,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.869347005,0.97
mgtbind_2719,2719,2652,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.878345353,0.98
mgtbind_2720,2720,2653,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.855724834,0.96
mgtbind_2721,2721,2654,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.876386955,0.97
mgtbind_2722,2722,2655,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.867900752,0.97
mgtbind_2723,2723,2656,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.873154058,0.97
mgtbind_2724,2724,2657,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.868243575,0.95
mgtbind_2725,2725,2658,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.861550995,0.84
mgtbind_2726,2726,2659,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.868318228,0.97
mgtbind_2727,2727,2660,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.879220437,0.97
mgtbind_2728,2728,2661,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.864091851,0.98
mgtbind_2729,2729,2662,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.868439247,0.96
mgtbind_2730,2730,2663,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.872112615,0.97
mgtbind_2731,2731,2664,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.863824936,0.97
mgtbind_2732,2732,2665,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.867107499,0.97
mgtbind_2733,2733,2666,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.865926703,0.94
mgtbind_2734,2734,2667,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.871930413,0.97
mgtbind_2735,2735,2668,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.863787251,0.95
mgtbind_2736,2736,2669,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.87144896,0.92
mgtbind_2737,2737,2670,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.866794103,0.97
mgtbind_2738,2738,2671,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.863957922,0.98
mgtbind_2739,2739,2672,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.869657051,0.97
mgtbind_2740,2740,2673,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.867092576,0.92
mgtbind_2741,2741,2674,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.869119494,0.97
mgtbind_2742,2742,2675,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.856483995,0.79
mgtbind_2743,2743,2676,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.864896969,0.93
mgtbind_2744,2744,2677,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.854895878,0.85
mgtbind_2745,2745,2678,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.866285275,0.94
mgtbind_2746,2746,2679,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.867384061,0.95
mgtbind_2747,2747,2680,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.867658886,0.91
mgtbind_2748,2748,2681,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.879525678,0.97
mgtbind_2749,2749,2682,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.864600617,0.87
mgtbind_2750,2750,2683,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.849919282,0.74
mgtbind_2751,2751,2684,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.854728457,0.92
mgtbind_2752,2752,2685,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.871051517,0.94
mgtbind_2753,2753,2686,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.856714739,0.9
mgtbind_2754,2754,2687,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.863861286,0.92
mgtbind_2755,2755,2688,DCAF15,RBM39,1130,1,1,3,2,heterodimerization-degradative,0.873747389,0.96
mgtbind_806,806,647,DCAF16,AR,1136,1,1,3,2,heterodimerization-degradative,0.668026846,0.54
mgtbind_741,741,585,RNF126,PDE5,1186,1,1,3,2,heterodimerization-degradative,0.531058179,0.56
mgtbind_745,745,589,RNF126,AR/AR-V7,1231,1,1,3,2,heterodimerization-degradative,0.617875282,0.59
mgtbind_746,746,590,RNF126,AR/AR-V7,1231,1,1,3,2,heterodimerization-degradative,0.63309594,0.6
mgtbind_334,334,202,ELOB_ELOC_VHL,BRD2,1244,3,1,5,4,heterodimerization-degradative,0.888243753,0.65
mgtbind_336,336,203,ELOB_ELOC_VHL,BRD2,1244,3,1,5,4,heterodimerization-degradative,0.921587044,0.68
mgtbind_5464,5464,4732,VHL_ELOB_ELOC,GEMIN3,1267,3,1,5,4,heterodimerization-degradative,0.567407348,0.65
mgtbind_5465,5465,4733,VHL_ELOB_ELOC,GEMIN3,1267,3,1,5,4,heterodimerization-degradative,0.554353253,0.63
mgtbind_5466,5466,4734,VHL_ELOB_ELOC,GEMIN3,1267,3,1,5,4,heterodimerization-degradative,0.555485176,0.64
mgtbind_1821,1821,1736,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.42347985,0.69
mgtbind_1822,1822,1737,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.41085031,0.59
mgtbind_1823,1823,1738,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.490693966,0.71
mgtbind_1824,1824,1739,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.448250567,0.63
mgtbind_1825,1825,1740,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.440210767,0.69
mgtbind_1826,1826,1741,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.414082812,0.6
mgtbind_1827,1827,1742,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.473724229,0.7
mgtbind_1828,1828,1743,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.52023699,0.74
mgtbind_1829,1829,1744,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.494898753,0.73
mgtbind_1830,1830,1745,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.402229418,0.56
mgtbind_1831,1831,1746,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.458400108,0.69
mgtbind_1832,1832,1747,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.550389358,0.77
mgtbind_1833,1833,1748,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.423780738,0.67
mgtbind_1834,1834,1749,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.429072836,0.67
mgtbind_1835,1835,1750,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.412996379,0.65
mgtbind_1836,1836,1751,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.536155157,0.77
mgtbind_1837,1837,1752,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.437973145,0.64
mgtbind_1838,1838,1753,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.518931088,0.72
mgtbind_1839,1839,1754,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.491065061,0.72
mgtbind_1840,1840,1755,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.444498983,0.66
mgtbind_1841,1841,1756,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.548389292,0.76
mgtbind_1842,1842,1757,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.514209611,0.74
mgtbind_1843,1843,1758,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.495293373,0.73
mgtbind_1844,1844,1759,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.470636131,0.66
mgtbind_1845,1845,1760,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.499836602,0.72
mgtbind_1846,1846,1761,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.43638853,0.61
mgtbind_1847,1847,1762,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.47693421,0.71
mgtbind_1848,1848,1763,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.430612905,0.66
mgtbind_1849,1849,1764,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.397676075,0.6
mgtbind_1850,1850,1765,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.401796785,0.66
mgtbind_1851,1851,1766,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.472631697,0.68
mgtbind_1852,1852,1767,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.593237502,0.77
mgtbind_1853,1853,1768,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.420459836,0.68
mgtbind_1854,1854,1769,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.478966169,0.72
mgtbind_1855,1855,1770,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.414460281,0.65
mgtbind_1856,1856,1771,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.486983755,0.67
mgtbind_1857,1857,1772,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.388076546,0.63
mgtbind_1858,1858,1773,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.491835991,0.66
mgtbind_1859,1859,1774,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.410511618,0.64
mgtbind_1860,1860,1775,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.468841599,0.7
mgtbind_1861,1861,1776,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.407021173,0.65
mgtbind_1862,1862,1777,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.434216211,0.67
mgtbind_1863,1863,1778,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.602396136,0.81
mgtbind_1864,1864,1779,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.49956838,0.64
mgtbind_1865,1865,1780,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.506584457,0.73
mgtbind_1866,1866,1781,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.560489149,0.76
mgtbind_1867,1867,1782,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.50463411,0.73
mgtbind_1868,1868,1783,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.390314463,0.5
mgtbind_1869,1869,1784,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.45811473,0.67
mgtbind_1870,1870,1785,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.453028262,0.67
mgtbind_1871,1871,1786,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.419187772,0.61
mgtbind_1872,1872,1787,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.540143087,0.73
mgtbind_1873,1873,1788,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.462423807,0.68
mgtbind_1874,1874,1789,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.455205197,0.67
mgtbind_1875,1875,1790,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.417919134,0.65
mgtbind_1876,1876,1791,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.642320411,0.8
mgtbind_1877,1877,1792,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.404075987,0.6
mgtbind_1878,1878,1793,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.430256157,0.67
mgtbind_1879,1879,1794,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.434393725,0.66
mgtbind_1880,1880,1795,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.405289698,0.63
mgtbind_1881,1881,1796,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.482399125,0.72
mgtbind_1882,1882,1797,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.414460725,0.67
mgtbind_1883,1883,1798,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.590059185,0.8
mgtbind_1884,1884,1799,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.418933555,0.63
mgtbind_1885,1885,1800,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.432691491,0.62
mgtbind_1886,1886,1801,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.521574419,0.75
mgtbind_1887,1887,1802,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.45835855,0.69
mgtbind_1888,1888,1803,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.452147122,0.69
mgtbind_1889,1889,1804,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.426423149,0.61
mgtbind_1890,1890,1805,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.539606933,0.7
mgtbind_1891,1891,1806,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.61524385,0.78
mgtbind_1892,1892,1807,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.475545629,0.69
mgtbind_1893,1893,1808,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.395360874,0.6
mgtbind_1894,1894,1809,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.456204382,0.67
mgtbind_1895,1895,1810,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.570241988,0.77
mgtbind_1896,1896,1811,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.488157284,0.67
mgtbind_1897,1897,1812,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.467411215,0.65
mgtbind_1898,1898,1813,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.404157122,0.55
mgtbind_1899,1899,1814,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.448411826,0.66
mgtbind_1900,1900,1815,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.46787519,0.69
mgtbind_1901,1901,1816,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.431556523,0.65
mgtbind_1902,1902,1817,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.438986959,0.67
mgtbind_1903,1903,1818,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.42554989,0.64
mgtbind_1904,1904,1819,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.535473907,0.77
mgtbind_1905,1905,1820,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.471190581,0.68
mgtbind_1906,1906,1821,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.44953896,0.64
mgtbind_1907,1907,1822,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.413331683,0.62
mgtbind_1908,1908,1823,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.434087418,0.64
mgtbind_1909,1909,1824,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.471388404,0.69
mgtbind_1910,1910,1825,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.473329478,0.64
mgtbind_1911,1911,1826,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.459753921,0.68
mgtbind_1912,1912,1827,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.414597795,0.65
mgtbind_1913,1913,1828,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.524491913,0.74
mgtbind_1914,1914,1829,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.42873647,0.64
mgtbind_1915,1915,1830,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.447074401,0.69
mgtbind_1916,1916,1831,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.516987576,0.73
mgtbind_1917,1917,1832,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.461882128,0.67
mgtbind_1918,1918,1833,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.448926352,0.65
mgtbind_1919,1919,1834,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.430312221,0.67
mgtbind_1920,1920,1835,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.48666447,0.71
mgtbind_1921,1921,1836,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.404293184,0.63
mgtbind_1922,1922,1837,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.37680557,0.53
mgtbind_1923,1923,1838,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.400714518,0.63
mgtbind_1924,1924,1839,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.447929202,0.67
mgtbind_1925,1925,1840,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.469717313,0.7
mgtbind_1926,1926,1841,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.408400244,0.62
mgtbind_1927,1927,1842,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.411934575,0.61
mgtbind_1928,1928,1843,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.4737829,0.73
mgtbind_1929,1929,1844,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.395376702,0.63
mgtbind_1930,1930,1845,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.453073508,0.67
mgtbind_1931,1931,1846,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.425519969,0.64
mgtbind_1932,1932,1847,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.438269443,0.67
mgtbind_1933,1933,1848,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.424076054,0.63
mgtbind_1934,1934,1849,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.387858354,0.59
mgtbind_1935,1935,1850,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.430758206,0.65
mgtbind_1936,1936,1851,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.436245447,0.68
mgtbind_1937,1937,1852,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.538034516,0.75
mgtbind_1938,1938,1853,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.587190412,0.78
mgtbind_1939,1939,1854,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.464052853,0.7
mgtbind_1940,1940,1855,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.473287212,0.71
mgtbind_1941,1941,1856,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.475463251,0.72
mgtbind_1942,1942,1857,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.368124183,0.49
mgtbind_1943,1943,1858,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.512078326,0.72
mgtbind_1944,1944,1859,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.499042682,0.74
mgtbind_1945,1945,1860,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.412683151,0.64
mgtbind_1946,1946,1861,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.499753075,0.73
mgtbind_1947,1947,1862,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.55586398,0.78
mgtbind_1948,1948,1863,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.414561969,0.62
mgtbind_1949,1949,1864,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.373958672,0.49
mgtbind_1950,1950,1865,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.446826633,0.68
mgtbind_1951,1951,1866,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.427076288,0.67
mgtbind_1952,1952,1867,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.378416339,0.55
mgtbind_1953,1953,1868,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.512362427,0.72
mgtbind_1954,1954,1869,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.534507561,0.72
mgtbind_1955,1955,1870,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.483350151,0.68
mgtbind_1956,1956,1871,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.486468249,0.71
mgtbind_1957,1957,1872,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.438820048,0.66
mgtbind_1958,1958,1873,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.377630967,0.56
mgtbind_1959,1959,1874,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.468651109,0.68
mgtbind_1960,1960,1875,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.405772938,0.62
mgtbind_1961,1961,1876,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.482541336,0.68
mgtbind_1962,1962,1877,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.438614317,0.67
mgtbind_1963,1963,1878,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.450900587,0.67
mgtbind_1964,1964,1879,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.382935169,0.53
mgtbind_1965,1965,1880,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.488670128,0.73
mgtbind_1966,1966,1881,CRBN,VAV1,1287,1,1,3,2,heterodimerization-degradative,0.453853549,0.67
